Chromosome	Window	Sample	Value
E2	35100000	PRU	2.699
E2	35300000	FCA	5.539000000000001
E2	35300000	PRU	2.929
E2	35300000	IPL	1.931
E2	35300000	PVI	1.677
E2	35300000	PBE	1.677
E2	35200000	FCA	5.46
E2	35200000	PRU	3.5970000000000004
E2	35200000	IPL	2.239
E2	35200000	PVI	2.0629999999999997
E2	35200000	PBE	2.0629999999999997
E2	35400000	FCA	5.5329999999999995
E2	35400000	IPL	2.537
E2	35400000	PBE	2.0789999999999997
E2	35400000	PVI	2.0789999999999997
E2	35400000	PRU	3.5060000000000002
E2	35500000	FCA	5.462
E2	35500000	PRU	3.2
E2	35500000	PBE	1.554
E2	35500000	PVI	1.554
E2	35500000	IPL	1.9560000000000002
E2	35700000	FCA	5.453
E2	35700000	IPL	2.249
E2	35700000	PBE	1.4200000000000002
E2	35700000	PVI	1.4200000000000002
E2	35700000	PRU	2.883
E2	35900000	FCA	5.475
E2	35900000	PRU	2.831
E2	35900000	IPL	2.302
E2	35900000	PVI	1.804
E2	35900000	PBE	1.804
E2	35800000	FCA	5.498
E2	35800000	IPL	2.545
E2	35800000	PBE	1.905
E2	35800000	PVI	1.905
E2	35800000	PRU	3.058
E2	35600000	FCA	5.463
E2	35600000	PRU	2.778
E2	35600000	PBE	1.537
E2	35600000	PVI	1.537
E2	35600000	IPL	2.06
E2	36000000	FCA	5.491
E2	36000000	PRU	4.052
E2	36000000	IPL	2.707
E2	36000000	PVI	2.198
E2	36000000	PBE	2.198
E2	36200000	FCA	5.538
E2	36200000	PRU	3.524
E2	36200000	IPL	2.789
E2	36200000	PVI	2.338
E2	36200000	PBE	2.338
E2	36100000	FCA	5.4559999999999995
E2	36100000	PRU	3.2329999999999997
E2	36100000	IPL	2.7359999999999998
E2	36100000	PVI	1.6729999999999998
E2	36100000	PBE	1.6729999999999998
E2	36300000	FCA	5.43
E2	36300000	PRU	2.919
E2	36300000	PBE	2.052
E2	36300000	PVI	2.052
E2	36300000	IPL	2.318
E2	36400000	FCA	5.478000000000001
E2	36400000	IPL	2.075
E2	36400000	PBE	1.789
E2	36400000	PVI	1.789
E2	36400000	PRU	3.09
E2	36500000	FCA	5.494000000000001
E2	36500000	PRU	3.803
E2	36500000	PBE	2.234
E2	36500000	IPL	2.234
E2	36500000	PVI	2.646
E2	36600000	FCA	5.48
E2	36600000	PRU	3.011
E2	36600000	PBE	2.3539999999999996
E2	36600000	PVI	2.3539999999999996
E2	36600000	IPL	2.73
E2	36700000	FCA	5.46
E2	36700000	IPL	2.698
E2	36700000	PBE	1.844
E2	36700000	PVI	1.844
E2	36700000	PRU	3.3619999999999997
E2	36800000	FCA	5.463
E2	36800000	PRU	3.436
E2	36800000	IPL	2.5180000000000002
E2	36800000	PVI	1.882
E2	36800000	PBE	1.882
E2	36900000	FCA	5.493
E2	36900000	PRU	2.943
E2	36900000	IPL	2.386
E2	36900000	PVI	1.9949999999999999
E2	36900000	PBE	1.9949999999999999
E2	37100000	FCA	5.422
E2	37100000	PRU	3.292
E2	37100000	IPL	2.4989999999999997
E2	37100000	PVI	1.9009999999999998
E2	37100000	PBE	1.9009999999999998
E2	37000000	FCA	5.5489999999999995
E2	37000000	IPL	2.852
E2	37000000	PBE	2.003
E2	37000000	PVI	2.003
E2	37000000	PRU	3.35
E2	37200000	FCA	5.482
E2	37200000	PVI	2.468
E2	37200000	PBE	2.149
E2	37200000	IPL	2.149
E2	37200000	PRU	2.956
E2	37400000	FCA	5.447
E2	37400000	PRU	3.891
E2	37400000	PBE	2.086
E2	37400000	PVI	2.086
E2	37400000	IPL	2.846
E2	37300000	FCA	5.609999999999999
E2	37300000	PRU	2.835
E2	37300000	IPL	2.514
E2	37300000	PVI	1.8530000000000002
E2	37300000	PBE	1.8530000000000002
E2	37600000	FCA	5.4670000000000005
E2	37600000	PRU	3.406
E2	37600000	IPL	2.883
E2	37600000	PVI	2.465
E2	37600000	PBE	2.465
E2	37500000	FCA	5.434
E2	37500000	PRU	3.6290000000000004
E2	37500000	PBE	1.762
E2	37500000	PVI	1.762
E2	37500000	IPL	2.653
E2	37800000	FCA	5.808
E2	37800000	PRU	3.124
E2	37800000	PBE	2.273
E2	37800000	PVI	2.273
E2	37800000	IPL	2.836
E2	37900000	FCA	5.639
E2	37900000	PRU	3.01
E2	37900000	IPL	2.58
E2	37900000	PVI	1.867
E2	37900000	PBE	1.867
E2	37700000	FCA	5.5440000000000005
E2	37700000	IPL	2.867
E2	37700000	PBE	2.1149999999999998
E2	37700000	PVI	2.1149999999999998
E2	37700000	PRU	3.293
E2	38000000	FCA	5.516
E2	38000000	IPL	2.405
E2	38000000	PBE	2.053
E2	38000000	PVI	2.053
E2	38000000	PRU	3.041
E2	38300000	FCA	5.436
E2	38300000	PRU	2.986
E2	38300000	IPL	2.437
E2	38300000	PVI	1.975
E2	38300000	PBE	1.975
E2	38100000	FCA	5.547
E2	38100000	PRU	2.937
E2	38100000	IPL	2.234
E2	38100000	PVI	2.0820000000000003
E2	38100000	PBE	2.0820000000000003
E2	38400000	FCA	5.547
E2	38400000	PRU	3.197
E2	38400000	PBE	1.81
E2	38400000	PVI	1.81
E2	38400000	IPL	2.339
E2	38500000	FCA	5.453
E2	38500000	PRU	3.238
E2	38500000	IPL	2.5
E2	38500000	PVI	1.932
E2	38500000	PBE	1.932
E2	38200000	FCA	5.443
E2	38200000	IPL	2.508
E2	38200000	PBE	1.9849999999999999
E2	38200000	PVI	1.9849999999999999
E2	38200000	PRU	3.5970000000000004
E2	38600000	FCA	5.514
E2	38600000	PRU	3.2070000000000003
E2	38600000	PBE	1.592
E2	38600000	PVI	1.592
E2	38600000	IPL	2.418
E2	38700000	FCA	5.466
E2	38700000	IPL	2.2089999999999996
E2	38700000	PBE	1.882
E2	38700000	PVI	1.882
E2	38700000	PRU	3.081
E2	38800000	FCA	5.4399999999999995
E2	38800000	PRU	3.221
E2	38800000	IPL	2.247
E2	38800000	PVI	1.934
E2	38800000	PBE	1.934
E2	38900000	FCA	5.4719999999999995
E2	38900000	PRU	3.38
E2	38900000	PBE	1.8950000000000002
E2	38900000	PVI	1.8950000000000002
E2	38900000	IPL	2.36
E2	39000000	FCA	5.55
E2	39000000	IPL	2.404
E2	39000000	PBE	1.558
E2	39000000	PVI	1.558
E2	39000000	PRU	2.899
E2	39100000	FCA	5.457
E2	39100000	PRU	3.292
E2	39100000	IPL	2.328
E2	39100000	PVI	1.9900000000000002
E2	39100000	PBE	1.9900000000000002
E2	39200000	FCA	5.508
E2	39200000	IPL	2.416
E2	39200000	PBE	2.099
E2	39200000	PVI	2.099
E2	39200000	PRU	3.335
E2	39400000	FCA	5.41
E2	39400000	PRU	3.6999999999999997
E2	39400000	PBE	2.314
E2	39400000	PVI	2.314
E2	39400000	IPL	3.131
E2	39300000	FCA	5.489
E2	39300000	PRU	3.306
E2	39300000	IPL	2.6149999999999998
E2	39300000	PVI	2.1590000000000003
E2	39300000	PBE	2.1590000000000003
E2	39500000	FCA	5.428
E2	39500000	IPL	2.5700000000000003
E2	39500000	PBE	2.239
E2	39500000	PVI	2.239
E2	39500000	PRU	3.5900000000000003
E2	39600000	FCA	5.47
E2	39600000	IPL	2.608
E2	39600000	PBE	2.0500000000000003
E2	39600000	PVI	2.0500000000000003
E2	39600000	PRU	3.3259999999999996
E2	39700000	FCA	5.56
E2	39700000	PRU	3.26
E2	39700000	PBE	2.1239999999999997
E2	39700000	PVI	2.1239999999999997
E2	39700000	IPL	2.56
E2	39800000	FCA	5.495
E2	39800000	PRU	2.973
E2	39800000	IPL	2.6310000000000002
E2	39800000	PVI	2.09
E2	39800000	PBE	2.09
E2	39900000	FCA	5.46
E2	39900000	IPL	2.278
E2	39900000	PBE	1.91
E2	39900000	PVI	1.91
E2	39900000	PRU	3.012
E2	40000000	FCA	5.478000000000001
E2	40000000	PRU	3.0669999999999997
E2	40000000	IPL	2.182
E2	40000000	PVI	1.7999999999999998
E2	40000000	PBE	1.7999999999999998
E2	40100000	FCA	5.574
E2	40100000	PRU	3.5229999999999997
E2	40100000	IPL	2.9000000000000004
E2	40100000	PVI	2.373
E2	40100000	PBE	2.373
E2	40200000	FCA	5.455
E2	40200000	PRU	3.143
E2	40200000	PBE	1.8900000000000001
E2	40200000	PVI	1.8900000000000001
E2	40200000	IPL	2.384
E2	40300000	FCA	5.587000000000001
E2	40300000	PRU	3.646
E2	40300000	PBE	1.991
E2	40300000	PVI	1.991
E2	40300000	IPL	2.81
E2	40400000	FCA	5.45
E2	40400000	PRU	3.5220000000000002
E2	40400000	IPL	2.842
E2	40400000	PVI	2.402
E2	40400000	PBE	2.402
E2	40500000	FCA	5.428999999999999
E2	40500000	PRU	3.385
E2	40500000	IPL	2.761
E2	40500000	PVI	2.226
E2	40500000	PBE	2.226
E2	40700000	FCA	5.563
E2	40700000	PRU	3.454
E2	40700000	IPL	2.657
E2	40700000	PVI	2.263
E2	40700000	PBE	2.263
E2	40900000	FCA	5.454
E2	40900000	PRU	3.144
E2	40900000	PBE	2.027
E2	40900000	PVI	2.027
E2	40900000	IPL	2.4459999999999997
E2	40600000	FCA	5.4559999999999995
E2	40600000	IPL	2.506
E2	40600000	PBE	2.1430000000000002
E2	40600000	PVI	2.1430000000000002
E2	40600000	PRU	3.5680000000000005
E2	40800000	FCA	5.479
E2	40800000	IPL	2.7969999999999997
E2	40800000	PBE	2.359
E2	40800000	PVI	2.359
E2	40800000	PRU	3.302
E2	41000000	FCA	5.447
E2	41000000	PRU	3.592
E2	41000000	PBE	2.026
E2	41000000	PVI	2.026
E2	41000000	IPL	2.207
E2	41100000	FCA	5.507
E2	41100000	PRU	3.836
E2	41100000	IPL	2.401
E2	41100000	PVI	2.076
E2	41100000	PBE	2.076
E2	41200000	FCA	5.47
E2	41200000	PRU	2.8049999999999997
E2	41200000	IPL	2.109
E2	41200000	PVI	1.67
E2	41200000	PBE	1.67
E2	41300000	FCA	5.457999999999999
E2	41300000	PRU	3.3910000000000005
E2	41300000	IPL	2.393
E2	41300000	PVI	2.011
E2	41300000	PBE	2.011
E2	41400000	FCA	5.53
E2	41400000	PRU	3.182
E2	41400000	IPL	2.4219999999999997
E2	41400000	PVI	2.133
E2	41400000	PBE	2.133
E2	41800000	FCA	5.5440000000000005
E2	41800000	PRU	4.031
E2	41800000	PBE	2.714
E2	41800000	PVI	2.714
E2	41800000	IPL	3.009
E2	41700000	FCA	5.445
E2	41700000	IPL	2.497
E2	41700000	PBE	2.271
E2	41700000	PVI	2.271
E2	41700000	PRU	2.889
E2	41500000	FCA	5.476
E2	41500000	PRU	3.1390000000000002
E2	41500000	IPL	2.512
E2	41500000	PVI	1.966
E2	41500000	PBE	1.966
E2	41600000	FCA	5.447
E2	41600000	IPL	2.53
E2	41600000	PBE	2.0629999999999997
E2	41600000	PVI	2.0629999999999997
E2	41600000	PRU	3.1940000000000004
E2	42000000	FCA	5.449
E2	42000000	IPL	2.473
E2	42000000	PBE	1.959
E2	42000000	PVI	1.959
E2	42000000	PRU	3.2070000000000003
E2	41900000	FCA	5.554
E2	41900000	PRU	3.884
E2	41900000	PBE	2.559
E2	41900000	PVI	2.559
E2	41900000	IPL	3.0349999999999997
E2	42100000	FCA	5.5489999999999995
E2	42100000	PRU	3.644
E2	42100000	IPL	2.7969999999999997
E2	42100000	PVI	2.228
E2	42100000	PBE	2.228
E2	42300000	FCA	5.473
E2	42300000	IPL	2.5
E2	42300000	PBE	2.024
E2	42300000	PVI	2.024
E2	42300000	PRU	3.3930000000000002
E2	42200000	FCA	5.4719999999999995
E2	42200000	IPL	2.335
E2	42200000	PBE	1.924
E2	42200000	PVI	1.924
E2	42200000	PRU	2.606
E2	42500000	FCA	5.471
E2	42500000	PRU	3.179
E2	42500000	PBE	1.9789999999999999
E2	42500000	PVI	1.9789999999999999
E2	42500000	IPL	2.359
E2	42400000	FCA	5.464
E2	42400000	IPL	2.895
E2	42400000	PBE	2.358
E2	42400000	PVI	2.358
E2	42400000	PRU	3.8469999999999995
E2	42600000	FCA	5.455
E2	42600000	PRU	3.672
E2	42600000	IPL	2.486
E2	42600000	PVI	2.078
E2	42600000	PBE	2.078
E2	42900000	FCA	5.443
E2	42900000	PRU	3.9699999999999998
E2	42900000	IPL	2.497
E2	42900000	PVI	2.497
E2	42900000	PBE	2.617
E2	42700000	FCA	5.492
E2	42700000	PRU	3.565
E2	42700000	PBE	2.176
E2	42700000	PVI	2.176
E2	42700000	IPL	2.667
E2	42800000	FCA	5.4399999999999995
E2	42800000	PRU	3.405
E2	42800000	PBE	2.129
E2	42800000	PVI	2.129
E2	42800000	IPL	2.564
E2	43100000	FCA	5.573
E2	43100000	IPL	2.688
E2	43100000	PBE	2.0580000000000003
E2	43100000	PVI	2.0580000000000003
E2	43100000	PRU	3.881
E2	43000000	FCA	5.4350000000000005
E2	43000000	PRU	3.4979999999999998
E2	43000000	PBE	2.099
E2	43000000	PVI	2.099
E2	43000000	IPL	2.343
E2	43200000	FCA	5.431
E2	43200000	PRU	3.8
E2	43200000	IPL	2.5149999999999997
E2	43200000	PVI	2.244
E2	43200000	PBE	2.244
E2	43300000	FCA	5.506
E2	43300000	IPL	2.646
E2	43300000	PBE	2.088
E2	43300000	PVI	2.088
E2	43300000	PRU	3.639
E2	43400000	FCA	5.449
E2	43400000	PRU	3.66
E2	43400000	PBE	2.323
E2	43400000	PVI	2.323
E2	43400000	IPL	2.593
E2	43500000	FCA	5.555000000000001
E2	43500000	IPL	2.1479999999999997
E2	43500000	PBE	1.942
E2	43500000	PVI	1.942
E2	43500000	PRU	2.537
E2	43600000	FCA	5.625
E2	43600000	PRU	3.772
E2	43600000	IPL	2.698
E2	43600000	PVI	2.2089999999999996
E2	43600000	PBE	2.2089999999999996
E2	43800000	FCA	5.453
E2	43800000	PRU	2.83
E2	43800000	IPL	2.332
E2	43800000	PVI	2.1
E2	43800000	PBE	2.1
E2	43700000	FCA	5.499
E2	43700000	PRU	3.6540000000000004
E2	43700000	PBE	2.412
E2	43700000	PVI	2.412
E2	43700000	IPL	2.777
E2	43900000	FCA	5.58
E2	43900000	PRU	3.54
E2	43900000	PBE	2.152
E2	43900000	PVI	2.152
E2	43900000	IPL	2.614
E2	44000000	FCA	5.698
E2	44000000	IPL	2.311
E2	44000000	PBE	1.7610000000000001
E2	44000000	PVI	1.7610000000000001
E2	44000000	PRU	3.129
E2	44100000	FCA	5.439
E2	44100000	IPL	2.2159999999999997
E2	44100000	PBE	1.781
E2	44100000	PVI	1.781
E2	44100000	PRU	3.1399999999999997
E2	44200000	FCA	5.441
E2	44200000	IPL	2.5170000000000003
E2	44200000	PBE	2.027
E2	44200000	PVI	2.027
E2	44200000	PRU	3.1940000000000004
E2	44300000	FCA	5.579
E2	44300000	PRU	3.1719999999999997
E2	44300000	IPL	2.5839999999999996
E2	44300000	PVI	2.257
E2	44300000	PBE	2.257
E2	44400000	FCA	5.53
E2	44400000	PRU	3.089
E2	44400000	PBE	2.19
E2	44400000	PVI	2.19
E2	44400000	IPL	2.58
E2	44500000	FCA	5.487
E2	44500000	PRU	3.6580000000000004
E2	44500000	PBE	2.33
E2	44500000	PVI	2.33
E2	44500000	IPL	2.632
E2	44600000	FCA	5.538
E2	44600000	PRU	3.376
E2	44600000	PBE	2.241
E2	44600000	PVI	2.241
E2	44600000	IPL	2.638
E2	44700000	FCA	5.762
E2	44700000	PRU	2.658
E2	44700000	PBE	1.921
E2	44700000	PVI	1.921
E2	44700000	IPL	2.9899999999999998
E2	44800000	FCA	5.575
E2	44800000	PRU	2.937
E2	44800000	IPL	2.471
E2	44800000	PVI	2.105
E2	44800000	PBE	2.105
E2	44900000	FCA	5.426
E2	44900000	IPL	2.58
E2	44900000	PBE	1.9290000000000003
E2	44900000	PVI	1.9290000000000003
E2	44900000	PRU	3.4680000000000004
E2	45000000	FCA	5.4510000000000005
E2	45000000	IPL	2.822
E2	45000000	PBE	2.091
E2	45000000	PVI	2.091
E2	45000000	PRU	3.4520000000000004
E2	45100000	FCA	5.495
E2	45100000	PBE	2.947
E2	45100000	IPL	2.597
E2	45100000	PVI	2.597
E2	45100000	PRU	3.6839999999999997
E2	45200000	FCA	5.494000000000001
E2	45200000	IPL	2.48
E2	45200000	PBE	2.157
E2	45200000	PVI	2.157
E2	45200000	PRU	3.311
E2	45300000	FCA	5.455
E2	45300000	PRU	3.299
E2	45300000	IPL	2.377
E2	45300000	PVI	2.146
E2	45300000	PBE	2.146
E2	45400000	FCA	5.485
E2	45400000	IPL	2.1270000000000002
E2	45400000	PBE	1.745
E2	45400000	PVI	1.745
E2	45400000	PRU	2.932
E2	45500000	FCA	5.548
E2	45500000	IPL	2.459
E2	45500000	PBE	2.009
E2	45500000	PVI	2.009
E2	45500000	PRU	3.1879999999999997
E2	45600000	FCA	5.4350000000000005
E2	45600000	PRU	3.183
E2	45600000	PBE	2.139
E2	45600000	PVI	2.139
E2	45600000	IPL	2.568
E2	45900000	FCA	5.568
E2	45900000	PRU	3.556
E2	45900000	PBE	2.488
E2	45900000	PVI	2.488
E2	45900000	IPL	2.799
E2	46000000	FCA	5.510000000000001
E2	46000000	IPL	2.587
E2	46000000	PBE	2.235
E2	46000000	PVI	2.235
E2	46000000	PRU	3.4130000000000003
E2	45800000	FCA	5.466
E2	45800000	PRU	3.531
E2	45800000	PBE	2.52
E2	45800000	PVI	2.52
E2	45800000	IPL	2.935
E2	46100000	FCA	5.46
E2	46100000	PRU	3.8960000000000004
E2	46100000	IPL	2.3800000000000003
E2	46100000	PVI	2.1069999999999998
E2	46100000	PBE	2.1069999999999998
E2	45700000	FCA	5.471
E2	45700000	IPL	2.496
E2	45700000	PBE	1.986
E2	45700000	PVI	1.986
E2	45700000	PRU	3.197
E2	46200000	FCA	5.434
E2	46200000	IPL	2.8129999999999997
E2	46200000	PBE	2.396
E2	46200000	PVI	2.396
E2	46200000	PRU	3.7900000000000005
E2	46400000	FCA	5.457
E2	46400000	PRU	3.4229999999999996
E2	46400000	IPL	2.6470000000000002
E2	46400000	PVI	1.974
E2	46400000	PBE	1.974
E2	46300000	FCA	5.454
E2	46300000	PRU	3.5909999999999997
E2	46300000	IPL	2.58
E2	46300000	PVI	2.267
E2	46300000	PBE	2.267
E2	46500000	FCA	5.448
E2	46500000	PRU	3.372
E2	46500000	IPL	2.175
E2	46500000	PVI	1.916
E2	46500000	PBE	1.916
E2	46700000	FCA	5.483
E2	46700000	IPL	2.104
E2	46700000	PBE	1.611
E2	46700000	PVI	1.611
E2	46700000	PRU	2.894
E2	46900000	FCA	5.4190000000000005
E2	46900000	PRU	3.305
E2	46900000	IPL	2.656
E2	46900000	PVI	2.169
E2	46900000	PBE	2.169
E2	46600000	FCA	5.444
E2	46600000	PRU	3.8510000000000004
E2	46600000	PBE	1.921
E2	46600000	PVI	1.921
E2	46600000	IPL	2.7550000000000003
E2	46800000	FCA	5.45
E2	46800000	PRU	3.472
E2	46800000	PBE	2.072
E2	46800000	PVI	2.072
E2	46800000	IPL	2.587
E2	47000000	FCA	5.465
E2	47000000	IPL	2.548
E2	47000000	PBE	2.2110000000000003
E2	47000000	PVI	2.2110000000000003
E2	47000000	PRU	3.2840000000000003
E2	47200000	FCA	5.498
E2	47200000	PRU	3.063
E2	47200000	IPL	2.406
E2	47200000	PVI	2.028
E2	47200000	PBE	2.028
E2	47100000	FCA	5.537
E2	47100000	IPL	2.284
E2	47100000	PBE	1.944
E2	47100000	PVI	1.944
E2	47100000	PRU	3.2849999999999997
E2	47300000	FCA	5.539000000000001
E2	47300000	PRU	3.5389999999999997
E2	47300000	IPL	2.6
E2	47300000	PVI	2.442
E2	47300000	PBE	2.442
E2	47700000	FCA	5.46
E2	47700000	PRU	2.869
E2	47700000	PBE	1.848
E2	47700000	PVI	1.848
E2	47700000	IPL	2.212
E2	47600000	FCA	5.468
E2	47600000	IPL	2.092
E2	47600000	PBE	1.5070000000000001
E2	47600000	PVI	1.5070000000000001
E2	47600000	PRU	3.023
E2	47400000	FCA	5.455
E2	47400000	PRU	3.2140000000000004
E2	47400000	IPL	2.6
E2	47400000	PVI	2.321
E2	47400000	PBE	2.321
E2	47500000	FCA	5.445
E2	47500000	PRU	3.7760000000000002
E2	47500000	PBE	2.131
E2	47500000	PVI	2.131
E2	47500000	IPL	2.879
E2	48200000	FCA	5.453
E2	48200000	PRU	3.2960000000000003
E2	48200000	PBE	1.71
E2	48200000	PVI	1.71
E2	48200000	IPL	2.489
E2	48100000	FCA	5.484
E2	48100000	IPL	2.694
E2	48100000	PRU	2.694
E2	48100000	PVI	2.085
E2	48100000	PBE	2.085
E2	47800000	FCA	5.438
E2	47800000	PRU	3.6189999999999998
E2	47800000	PBE	2.197
E2	47800000	PVI	2.197
E2	47800000	IPL	2.524
E2	47900000	FCA	5.468
E2	47900000	IPL	2.291
E2	47900000	PBE	1.796
E2	47900000	PVI	1.796
E2	47900000	PRU	2.941
E2	48000000	FCA	5.522
E2	48000000	PRU	3.519
E2	48000000	PBE	2.13
E2	48000000	PVI	2.13
E2	48000000	IPL	2.5780000000000003
E2	48300000	FCA	5.494000000000001
E2	48300000	PRU	3.006
E2	48300000	IPL	2.218
E2	48300000	PVI	1.497
E2	48300000	PBE	1.497
E2	48600000	FCA	5.5169999999999995
E2	48600000	PVI	1.884
E2	48600000	PBE	1.6320000000000001
E2	48600000	IPL	1.6320000000000001
E2	48600000	PRU	2.393
E2	48400000	FCA	5.482
E2	48400000	PRU	3.8289999999999997
E2	48400000	PBE	1.8880000000000001
E2	48400000	PVI	1.8880000000000001
E2	48400000	IPL	3.053
E2	48500000	FCA	5.48
E2	48500000	PRU	3.7409999999999997
E2	48500000	PVI	2.024
E2	48500000	IPL	1.7340000000000002
E2	48500000	PBE	1.7340000000000002
E2	48700000	FCA	5.461
E2	48700000	PRU	3.495
E2	48700000	IPL	2.464
E2	48700000	PVI	2.0789999999999997
E2	48700000	PBE	2.0789999999999997
E2	49100000	FCA	5.47
E2	49100000	IPL	2.717
E2	49100000	PBE	2.311
E2	49100000	PVI	2.311
E2	49100000	PRU	3.367
E2	48900000	FCA	5.541
E2	48900000	PRU	2.7560000000000002
E2	48900000	PBE	2.339
E2	48900000	PVI	2.339
E2	48900000	IPL	3.6249999999999996
E2	49000000	FCA	5.563
E2	49000000	PRU	3.094
E2	49000000	PBE	2.249
E2	49000000	PVI	2.249
E2	49000000	IPL	2.549
E2	49300000	FCA	5.702
E2	49300000	PRU	3.4779999999999998
E2	49300000	IPL	2.697
E2	49300000	PVI	2.26
E2	49300000	PBE	2.26
E2	48800000	FCA	5.510000000000001
E2	48800000	IPL	2.1919999999999997
E2	48800000	PBE	1.814
E2	48800000	PVI	1.814
E2	48800000	PRU	3.4770000000000003
E2	49200000	FCA	5.537
E2	49200000	PRU	3.5130000000000003
E2	49200000	IPL	2.319
E2	49200000	PVI	1.942
E2	49200000	PBE	1.942
E2	49400000	FCA	5.5
E2	49400000	PRU	3.5180000000000002
E2	49400000	IPL	2.776
E2	49400000	PVI	2.1479999999999997
E2	49400000	PBE	2.1479999999999997
E2	49700000	FCA	5.483
E2	49700000	PRU	3.628
E2	49700000	PBE	2.044
E2	49700000	PVI	2.044
E2	49700000	IPL	2.664
E2	49500000	FCA	5.479
E2	49500000	PRU	3.443
E2	49500000	IPL	2.501
E2	49500000	PVI	1.429
E2	49500000	PBE	1.429
E2	49600000	FCA	5.840999999999999
E2	49600000	IPL	3.6540000000000004
E2	49600000	PRU	3.195
E2	49600000	PVI	2.342
E2	49600000	PBE	2.342
E2	50000000	FCA	5.539000000000001
E2	50000000	IPL	2.547
E2	50000000	PBE	2.233
E2	50000000	PVI	2.233
E2	50000000	PRU	3.5839999999999996
E2	49800000	FCA	5.478000000000001
E2	49800000	PRU	3.4610000000000003
E2	49800000	PBE	1.992
E2	49800000	PVI	1.992
E2	49800000	IPL	2.451
E2	49900000	FCA	5.543
E2	49900000	PRU	3.2239999999999998
E2	49900000	PBE	2.305
E2	49900000	IPL	2.305
E2	49900000	PVI	2.593
E2	50200000	FCA	5.478000000000001
E2	50200000	PRU	3.11
E2	50200000	PBE	1.95
E2	50200000	PVI	1.95
E2	50200000	IPL	2.247
E2	50100000	FCA	5.454
E2	50100000	IPL	2.347
E2	50100000	PBE	2.1340000000000003
E2	50100000	PVI	2.1340000000000003
E2	50100000	PRU	2.9979999999999998
E2	50500000	FCA	5.501
E2	50500000	IPL	2.519
E2	50500000	PBE	2.111
E2	50500000	PVI	2.111
E2	50500000	PRU	3.55
E2	50300000	FCA	5.550999999999999
E2	50300000	IPL	2.089
E2	50300000	PBE	1.6150000000000002
E2	50300000	PVI	1.6150000000000002
E2	50300000	PRU	2.818
E2	50600000	FCA	5.471
E2	50600000	PRU	3.082
E2	50600000	PBE	1.6480000000000001
E2	50600000	PVI	1.6480000000000001
E2	50600000	IPL	2.258
E2	50400000	FCA	5.4559999999999995
E2	50400000	IPL	2.538
E2	50400000	PBE	1.9959999999999998
E2	50400000	PVI	1.9959999999999998
E2	50400000	PRU	3.057
E2	50700000	FCA	5.494000000000001
E2	50700000	IPL	2.476
E2	50700000	PBE	2.022
E2	50700000	PVI	2.022
E2	50700000	PRU	3.166
E2	50800000	FCA	5.487
E2	50800000	IPL	2.496
E2	50800000	PBE	1.9849999999999999
E2	50800000	PVI	1.9849999999999999
E2	50800000	PRU	2.902
E2	51000000	FCA	5.508
E2	51000000	PRU	3.639
E2	51000000	IPL	2.784
E2	51000000	PVI	2.228
E2	51000000	PBE	2.228
E2	51100000	FCA	5.453
E2	51100000	PRU	3.325
E2	51100000	PBE	2.186
E2	51100000	PVI	2.186
E2	51100000	IPL	2.75
E2	50900000	FCA	5.5280000000000005
E2	50900000	PRU	3.617
E2	50900000	PBE	2.242
E2	50900000	PVI	2.242
E2	50900000	IPL	2.802
E2	51500000	FCA	5.506
E2	51500000	PRU	2.886
E2	51500000	IPL	2.411
E2	51500000	PVI	1.9380000000000002
E2	51500000	PBE	1.9380000000000002
E2	51300000	FCA	5.538
E2	51300000	IPL	2.415
E2	51300000	PBE	1.8960000000000001
E2	51300000	PVI	1.8960000000000001
E2	51300000	PRU	3.25
E2	51400000	FCA	5.6579999999999995
E2	51400000	PRU	3.1719999999999997
E2	51400000	IPL	2.699
E2	51400000	PVI	2.076
E2	51400000	PBE	2.076
E2	51200000	FCA	5.4879999999999995
E2	51200000	IPL	2.554
E2	51200000	PBE	2.098
E2	51200000	PVI	2.098
E2	51200000	PRU	3.071
E2	51900000	FCA	5.5280000000000005
E2	51900000	PRU	3.107
E2	51900000	IPL	2.5309999999999997
E2	51900000	PVI	1.756
E2	51900000	PBE	1.756
E2	51800000	FCA	5.52
E2	51800000	PRU	3.164
E2	51800000	PBE	1.796
E2	51800000	PVI	1.796
E2	51800000	IPL	2.3040000000000003
E2	51600000	FCA	5.511
E2	51600000	PRU	3.084
E2	51600000	PBE	2.0140000000000002
E2	51600000	PVI	2.0140000000000002
E2	51600000	IPL	2.5149999999999997
E2	51700000	FCA	5.831
E2	51700000	IPL	2.497
E2	51700000	PBE	1.905
E2	51700000	PVI	1.905
E2	51700000	PRU	3.084
E2	52100000	FCA	5.482
E2	52100000	PRU	3.367
E2	52100000	PBE	2.102
E2	52100000	PVI	2.102
E2	52100000	IPL	2.448
E2	52000000	FCA	5.561
E2	52000000	IPL	2.508
E2	52000000	PBE	1.999
E2	52000000	PVI	1.999
E2	52000000	PRU	3.138
E2	52300000	FCA	5.489
E2	52300000	PRU	3.2230000000000003
E2	52300000	PBE	1.9449999999999998
E2	52300000	PVI	1.9449999999999998
E2	52300000	IPL	2.582
E2	52200000	FCA	5.444
E2	52200000	IPL	2.754
E2	52200000	PBE	2.198
E2	52200000	PVI	2.198
E2	52200000	PRU	3.277
